Wall time,Step,Value
1713980397.628052,256322,0.00033835400245152414
1713980898.2725728,256888,0.0003243219980504364
1713981198.3017206,257375,0.0003308629966340959
1713981666.1159084,257873,0.00033168832305818796
1713981962.426286,258361,0.00035263923928141594
1713983111.9701886,259831,0.00033009343314915895
1713983451.1640892,260155,0.0003330571635160595
1713983818.0254374,260776,0.00031522815697826445
1713984077.398529,260974,0.0003244309045840055
1713985083.549334,262322,0.0003287644940428436
1713985281.8812656,262422,0.0003183846129104495
1713985316.1539469,262451,0.00032598961843177676
1713985460.7026074,262594,0.00032136024674400687
1713985682.4810007,262932,0.0003366052987985313
1713986289.402523,263574,0.0003127923991996795
1713986869.7671907,264148,0.00033124597393907607
1713987747.4016187,265161,0.0003314521163702011
1713988988.3095715,266405,0.00034171773586422205
1713989216.730918,266773,0.00033598579466342926
1713989334.655298,266959,0.0003345950390212238
1713989687.381976,267235,0.00034424071782268584
1713989719.8578746,267269,0.0003148056275676936
1713990618.584536,268220,0.0003497776633594185
1713990675.0175517,268314,0.00032993045169860125
1713992602.3353224,270803,0.0003181311476510018
1713993036.8515143,271276,0.0003298103983979672
1713994571.826372,273130,0.00032766666845418513
1713994659.9074097,273211,0.00032897316850721836
1713995028.197013,273570,0.0003155649174004793
1713996285.1588142,275107,0.0003198024060111493
1713996658.4922361,275440,0.0003324171411804855
1713997567.8974085,276656,0.00034679644159041345
1713997609.8310158,276716,0.00033406747388653457
1713997826.1057026,276857,0.00032200163695961237
1713997970.2928536,277075,0.0003252553869970143
1713998719.8800185,278156,0.0003158401814289391
1714000031.3054912,279471,0.0003252497990615666
1714000073.5163283,279544,0.00031645456328988075
1714000695.07628,280279,0.00032335540163330734
1714000843.9425762,280454,0.0003242230450268835
1714001002.6152081,280627,0.000363695144187659
1714002056.77749,281785,0.00033731560688465834
1714002271.4201202,282183,0.00035140462568961084
1714002737.8576245,282765,0.00033222715137526393
1714002913.3545578,283099,0.0003270210581831634
1714003317.4068506,283505,0.000333525356836617
1714004887.5259037,285667,0.00029558048117905855
1714006435.407147,287458,0.0003164280788041651
1714007987.748988,288949,0.00032532107434235513
1714008845.4565034,290160,0.0003075663116760552
1714009268.2147682,290677,0.0003410537901800126
1714010223.4610453,291696,0.00032805794035084546
1714010281.7192812,291765,0.0003202720545232296
1714012351.5777178,294062,0.0003118147433269769
1714013294.814145,295154,0.0003192853182554245
1714017987.180254,300048,0.000318049977067858
1714018082.2525544,300189,0.0003186754183843732
1714018271.5530772,300536,0.0003364407748449594
1714018614.8331206,300937,0.0003368098405189812
1714018906.8037283,301475,0.0003177431644871831
1714019378.6355326,302014,0.0003356410888954997
1714019553.008885,302316,0.00031713821226730943
1714019865.290435,302595,0.00032336098956875503
1714021844.5145247,305298,0.0003140077169518918
1714021949.0318031,305509,0.0003415173850953579
1714022383.8041196,306033,0.0003338436072226614
1714022418.581922,306092,0.0003247658896725625
1714023038.3164887,306983,0.00034252332989126444
1714023071.7910163,307057,0.00031637385836802423
1714023355.5511308,307309,0.00031449037487618625
1714023722.1438773,307847,0.0003130522381979972
1714023798.5287673,307984,0.00032476361957378685
1714025160.066882,309399,0.00033337518107146025
1714025174.4566061,309422,0.00032763092895038426
1714025495.769539,309689,0.00031343402224592865
1714025782.3477066,310090,0.00033245148370042443
1714026249.776373,310630,0.0003154108999297023
1714026471.218102,311038,0.0003124603827018291
1714027458.7108445,312327,0.00031605310505256057
1714028471.7333362,313368,0.00032573597854934633
1714029200.668929,314118,0.0003299063246231526
1714029780.4325194,314715,0.0003305530408397317
1714030668.009568,315768,0.00031975176534615457
1714031142.5205507,316372,0.00032326809014193714
1714032670.8700116,317932,0.00032568146707490087
1714032690.24143,317972,0.00032444900716654956
1714033359.235667,318909,0.0003182654036208987
1714033492.018066,319156,0.000321628904202953
1714033728.35257,319336,0.0003396662068553269
1714034028.3273036,319843,0.00033317855559289455
1714034283.7796311,320067,0.00031093298457562923
1714035128.4654288,321197,0.00033365629496984184
1714035814.5161767,321972,0.0003084561030846089
1714036062.4651246,322270,0.00031473362469114363
1714036386.5592756,322569,0.0003076916327700019
1714037133.6459506,323692,0.00032289003138430417
1714037232.4288337,323895,0.00030551833333447576
1714038124.4711752,325103,0.0003206887631677091
1714038346.185947,325482,0.0003232840681448579
1714038651.9674923,325710,0.0003344798751641065
1714038772.3339431,325850,0.00031249818857759237
1714039190.0528357,326340,0.00032652943627908826
1714039740.3788915,327101,0.0003193855518475175
1714040042.8778908,327358,0.00032494039623998106
1714040710.5656748,328291,0.00032023873063735664
1714040978.2607915,328774,0.0003396632964722812
1714040987.9603376,328793,0.0003440051223151386
1714041194.2654612,328846,0.00031395480618812144
1714041306.1257029,328972,0.0003239386132918298
1714041758.8740869,329503,0.00029932844336144626
1714042373.7789717,330337,0.00031558453338220716
1714042852.8183014,330868,0.00032729783561080694
1714045630.029625,333966,0.000309557217406109
1714045656.9829588,334022,0.0003165394300594926
1714047584.6604211,336325,0.00032060977537184954
1714048442.764122,337492,0.0003158477193210274
1714048788.4324496,337726,0.00030896742828190327
1714049044.8111043,338035,0.0003243464743718505
1714049115.7030582,338112,0.00032412851578556
1714050436.5578444,339476,0.00031512515852227807
1714050709.2398999,339957,0.000321850529871881
1714051802.5116787,341048,0.0003167266258969903
1714052731.6011357,342132,0.00030954304384067655
1714052903.7042282,342346,0.0003421576402615756
1714053115.7644691,342408,0.00033552173408679664
1714054094.2957668,343437,0.0003181065258104354
1714054123.2852666,343484,0.0003155660815536976
1714054261.4825356,343725,0.00031138339545577765
1714055312.4501555,345132,0.0003217773337382823
1714055334.7694175,345174,0.00031917812884785235
1714055830.5931294,345781,0.00033533465466462076
1714056239.3332434,346287,0.0003207125992048532
1714058016.371431,347991,0.0003322924312669784
1714058319.272801,348177,0.0003067867655772716
1714060987.3889754,351090,0.0003074664855375886
1714062194.7466865,352325,0.00033339514629915357
1714062277.2058213,352468,0.00032500960514880717
1714063371.3449755,353968,0.00031031586695462465
1714063593.8587103,354338,0.0003248467401135713
1714064923.3253,355589,0.0003256969212088734
1714065604.6697881,356163,0.0003227195702493191
1714067110.8678713,358065,0.0003191906725987792
1714067285.0272737,358377,0.00032257719431072474
1714067532.5274825,358515,0.0003310726606287062
1714067845.9035728,359064,0.0003114965802524239
1714068315.4204102,359688,0.0003321101248729974
1714070437.9628873,361983,0.0003257976204622537
1714070900.5531535,362460,0.000314164295559749
1714071384.109277,362976,0.00032050476875156164
1714071825.320313,363288,0.00030749684083275497
1714073639.5088906,365076,0.00031714612850919366
1714074570.3434868,366202,0.00032086981809698045
1714076605.0958493,368494,0.0003232645394746214
1714076770.4917574,368777,0.0003457139537204057
1714077006.3749526,368944,0.00034022488398477435
1714077245.4651732,369330,0.00032110465690493584
1714078005.7023628,370032,0.00030851480551064014
1714078835.4620137,370973,0.0003026134509127587
1714078909.3146353,371112,0.000331498944433406
1714079828.8323176,372071,0.0003201751096639782
1714080004.5461435,372340,0.0003121725167147815
1714080023.165536,372370,0.00032536243088543415
1714080558.2326176,373021,0.0003150935226585716
1714080869.2627134,373385,0.00031826639315113425
1714080942.8283105,373472,0.0003291705797892064
1714081961.7373028,374716,0.0003189701237715781
1714082215.6422212,375145,0.00031855207635089755
1714083564.7886083,376546,0.00031987790134735405
1714083622.5905552,376647,0.0003140665648970753
1714084110.61363,377094,0.00031422695610672235
1714085494.872135,378710,0.00032454440952278674
1714085656.440923,378897,0.0003342791460454464
1714085889.3148036,379163,0.00030382181284949183
1714086922.4928262,380027,0.0003125264192931354
1714088462.7841823,381672,0.00032398381154052913
1714089798.9560568,383214,0.00031467695953324437
1714091575.9684155,385188,0.00032869994174689054
1714092230.8023765,385772,0.0003129331162199378
1714092340.2357783,385935,0.00031822852906771004
1714092939.039127,386714,0.0003192297590430826
1714096726.367312,391327,0.0003139124601148069
1714097939.914127,392507,0.00031487454543821514
1714097947.5098357,392517,0.000312011077767238
1714099161.3182387,393643,0.0003235736512579024
1714099836.2627,394623,0.00030702256481163204
1714099837.6851723,394628,0.0003209916176274419
1714099876.3877285,394700,0.00031542539363726974
1714099918.6170452,394770,0.00031127987313084304
1714101697.695435,397023,0.0003195364261046052
1714102291.435915,397842,0.00031209722510538995
1714102530.1687794,398263,0.0003143738431390375
1714102958.3674586,398804,0.000320312479743734
1714104629.8881836,400538,0.00033652858110144734
1714105456.4214203,401310,0.0003104412753600627
1714105530.4175024,401402,0.00031714473152533174
1714105813.3131273,401604,0.0003214247990399599
1714107312.2754538,403203,0.00031956390012055635
1714107637.326141,403698,0.0003077177098020911
1714111515.3647165,408159,0.0003240891674067825
1714111890.5221136,408605,0.0003074161650147289
1714111964.393616,408695,0.00032610088237561285
1714111971.4668417,408705,0.0003142741625197232
1714112415.074008,409000,0.0003261169185861945
1714112483.947121,409068,0.00029982958221808076
1714113289.5245094,409762,0.00030222797067835927
1714114109.1368842,410905,0.00032654262031428516
1714115335.2016594,412051,0.0003177706093993038
1714116188.1725094,413310,0.0003135901934001595
1714117699.9267895,415006,0.0003289100422989577
1714118517.3466594,415985,0.0003186213434673846
1714119512.6134055,417004,0.0003273226029705256
1714120342.916998,417881,0.0003204692620784044
1714120521.2075868,418166,0.0003030476800631732
1714121703.6676435,419314,0.00032680804724805057
1714123919.1858637,422205,0.0003097094886470586
1714123954.9256377,422257,0.00032314128475263715
1714124283.1076818,422547,0.00031777480035088956
1714124629.8752644,423110,0.00031425710767507553
1714125162.539862,423765,0.0003261238452978432
1714125222.5633953,423868,0.0003140985791105777
1714126788.0418591,425508,0.0003234375035390258
1714127279.7517138,426074,0.00030564452754333615
1714127782.109658,426668,0.00034714501816779375
1714128439.0682592,427522,0.00031332214712165296
1714129850.5390136,429328,0.0003273146867286414
1714129942.5503953,429498,0.00031277077505365014
1714131224.6898022,430860,0.0003105701762251556
1714132212.8011384,431861,0.0003270303423050791
1714133703.0915792,433490,0.0003181846404913813
1714134179.6279485,433969,0.0003075751010328531
1714134198.9036803,433999,0.00031821380252949893
1714137309.8156593,437522,0.00030304474057629704
1714137597.9941285,437753,0.0003147721290588379
1714137700.8698566,437926,0.00030226982198655605
1714137726.0545993,437972,0.0003332669148221612
1714137892.3342695,438274,0.0003081244940403849
1714138841.8970044,439306,0.0003166112583130598
1714139456.187239,440091,0.00032197972177527845
1714139667.6738484,440341,0.00032335083233192563
1714140006.1160905,440739,0.00032801151974126697
1714140360.2026737,441055,0.00030293926829472184
1714140469.2133687,441277,0.00031873941770754755
1714141003.5725617,441967,0.00032214997918345034
1714141173.2764616,442230,0.000317057449137792
1714141608.9620614,442595,0.00032464362448081374
1714141914.2346535,442968,0.0003189677663613111
1714142636.3021123,443876,0.0003360586997587234
1714143868.2980425,445486,0.00031751705682836473
1714144485.4439747,446240,0.00032757536973804235
1714144494.8847315,446254,0.00031874794512987137
1714145696.57141,447968,0.00032813535653986037
1714145928.702484,448063,0.00029980685212649405
1714147779.7097933,450047,0.00030533820972777903
1714148330.955218,450729,0.00029307420481927693
1714148553.3353496,451079,0.0003390865749679506
1714148865.2407224,451338,0.00033345367410220206
1714148887.6048338,451376,0.0003152998397126794
1714148906.4936137,451404,0.0003144480288028717
1714150598.627543,453416,0.00032306782668456435
1714150645.6601024,453498,0.0003105771611444652
1714151201.0539367,454234,0.00031278104870580137
1714151541.359382,454592,0.00030646627419628203
1714151574.154559,454646,0.0003227583656553179
1714151611.2885098,454712,0.0003185341483913362
1714151713.8396688,454903,0.00032032167655415833
1714151835.6744182,455133,0.00030758455977775156
